time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6
1.078,1.939575322,0.242296777,-0.91146398,-0.696522678,-5.39E-05,-0.000160974,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.076535861,-1.432282173,1.049738378,-1.968978467,-1.570827112,-9.20E-05
1.08,1.939575322,0.241776762,-0.909507807,-0.695027809,-5.37E-05,-0.000160628,,3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.072656711,-1.43179862,1.047919362,-1.970368523,-1.57082722,-9.23E-05
1.082,1.939575322,0.241256748,-0.907551634,-0.693532941,-5.36E-05,-0.000160283,,-3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.06877756,-1.431316106,1.046104259,-1.971755589,-1.570827327,-9.27E-05
1.084,1.939575322,0.240736734,-0.905595461,-0.692038073,-5.35E-05,-0.000159937,,-3.44E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.06489841,-1.430834633,1.044293068,-1.973139665,-1.570827434,-9.30E-05
1.086,1.939575322,0.240216719,-0.903639288,-0.690543204,-5.34E-05,-0.000159592,,6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.061019259,-1.430354199,1.042485789,-1.974520751,-1.570827541,-9.33E-05
1.088,1.939575322,0.239696705,-0.901683115,-0.689048336,-5.33E-05,-0.000159246,,-1.78E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.057140108,-1.429874806,1.040682423,-1.975898848,-1.570827647,-9.36E-05
1.09,1.939575322,0.239176691,-0.899726943,-0.687553467,-5.32E-05,-0.000158901,,-1.78E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.053260958,-1.429396453,1.038882969,-1.977273955,-1.570827754,-9.39E-05
1.092,1.939575322,0.238656676,-0.89777077,-0.686058599,-5.30E-05,-0.000158555,,1.78E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.049381807,-1.428919139,1.037087428,-1.978646072,-1.57082786,-9.43E-05
1.094,1.939575322,0.238136662,-0.895814597,-0.68456373,-5.29E-05,-0.00015821,,-1.78E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.045502656,-1.428442866,1.035295798,-1.9800152,-1.570827966,-9.46E-05
1.096,1.939575322,0.237616647,-0.893858424,-0.683068862,-5.28E-05,-0.000157864,,3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.041623506,-1.427967633,1.033508082,-1.981381337,-1.570828071,-9.49E-05
1.098,1.939575322,0.237096633,-0.891902251,-0.681573993,-5.27E-05,-0.000157519,,-3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.037744355,-1.427493439,1.031724277,-1.982744485,-1.570828177,-9.52E-05
1.1,1.939575322,0.236576619,-0.889946078,-0.680079125,-5.26E-05,-0.000157173,,1.78E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.033865204,-1.427020286,1.029944385,-1.984104644,-1.570828282,-9.55E-05
1.102,1.939575322,0.236056604,-0.887989905,-0.678584256,-5.25E-05,-0.000156828,,8.88E-13,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.029986054,-1.426548173,1.028168405,-1.985461812,-1.570828387,-9.58E-05
1.104,1.939575322,0.23553659,-0.886033733,-0.677089388,-5.23E-05,-0.000156482,,-1.78E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.026106903,-1.4260771,1.026396338,-1.986815991,-1.570828491,-9.61E-05
1.106,1.939575322,0.235016576,-0.88407756,-0.675594519,-5.22E-05,-0.000156137,,8.88E-13,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.022227752,-1.425607067,1.024628183,-1.98816718,-1.570828596,-9.65E-05
1.108,1.939575322,0.234496561,-0.882121387,-0.674099651,-5.21E-05,-0.000155791,,-8.88E-13,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.018348602,-1.425138074,1.02286394,-1.989515379,-1.5708287,-9.68E-05
1.11,1.939575322,0.233976547,-0.880165214,-0.672604783,-5.20E-05,-0.000155446,,8.88E-13,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.014469451,-1.42467012,1.021103609,-1.990860589,-1.570828804,-9.71E-05
1.112,1.939575322,0.233456532,-0.878209041,-0.671109914,-5.19E-05,-0.0001551,,-4.44E-13,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,-0.010590301,-1.424203207,1.019347191,-1.992202809,-1.570828908,-9.74E-05
1.114,1.939575322,0.232936518,-0.876252868,-0.669615046,-5.18E-05,-0.000154755,,2.22E-13,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.00671115,-1.423737334,1.017594686,-1.993542039,-1.570829011,-9.77E-05
1.116,1.939575322,0.232416504,-0.874296695,-0.668120177,-5.17E-05,-0.000154409,,2.22E-13,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,-0.002831999,-1.423272501,1.015846092,-1.994878279,-1.570829115,-9.80E-05
1.118,1.939575322,0.231896489,-0.872340523,-0.666625309,-5.15E-05,-0.000154064,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.001047151,-1.422808708,1.014101411,-1.99621153,-1.570829218,-9.83E-05
1.12,1.939575322,0.231376475,-0.87038435,-0.66513044,-5.14E-05,-0.000153719,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.004926302,-1.422345955,1.012360642,-1.997541791,-1.570829321,-9.86E-05
1.122,1.939575322,0.230856461,-0.868428177,-0.663635572,-5.13E-05,-0.000153373,,-2.22E-13,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.008805453,-1.421884242,1.010623786,-1.998869062,-1.570829423,-9.89E-05
1.124,1.939575322,0.230336446,-0.866472004,-0.662140703,-5.12E-05,-0.000153028,,2.22E-13,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.012684603,-1.42142357,1.008890842,-2.000193343,-1.570829526,-9.92E-05
1.126,1.939575322,0.229816432,-0.864515831,-0.660645835,-5.11E-05,-0.000152682,,8.88E-13,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.016563754,-1.420963937,1.00716181,-2.001514635,-1.570829628,-9.95E-05
1.128,1.939575322,0.229296417,-0.862559658,-0.659150966,-5.10E-05,-0.000152337,,-1.78E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.020442905,-1.420505344,1.005436691,-2.002832937,-1.57082973,-9.98E-05
1.13,1.939575322,0.228776403,-0.860603486,-0.657656098,-5.08E-05,-0.000151991,,8.88E-13,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.024322055,-1.420047791,1.003715484,-2.004148249,-1.570829831,-0.000100152
1.132,1.939575322,0.228256389,-0.858647313,-0.65616123,-5.07E-05,-0.000151646,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.028201206,-1.419591278,1.001998189,-2.005460571,-1.570829933,-0.000100455
1.134,1.939575322,0.227736374,-0.85669114,-0.654666361,-5.06E-05,-0.0001513,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.032080357,-1.419135806,1.000284807,-2.006769904,-1.570830034,-0.000100758
1.136,1.939575322,0.22721636,-0.854734967,-0.653171493,-5.05E-05,-0.000150955,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.035959507,-1.418681373,0.998575337,-2.008076247,-1.570830135,-0.00010106
1.138,1.939575322,0.226696345,-0.852778794,-0.651676624,-5.04E-05,-0.000150609,,0,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.039838658,-1.41822798,0.99686978,-2.0093796,-1.570830236,-0.000101361
1.14,1.939575322,0.226176331,-0.850822621,-0.650181756,-5.03E-05,-0.000150264,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.043717809,-1.417775627,0.995168134,-2.010679964,-1.570830336,-0.000101662
1.142,1.939575322,0.225656317,-0.848866448,-0.648686887,-5.02E-05,-0.000149918,,-1.78E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.047596959,-1.417324315,0.993470402,-2.011977338,-1.570830437,-0.000101961
1.144,1.939575322,0.225136302,-0.846910276,-0.647192019,-5.00E-05,-0.000149573,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.05147611,-1.416874042,0.991776581,-2.013271722,-1.570830537,-0.000102261
1.146,1.939575322,0.224616288,-0.844954103,-0.64569715,-4.99E-05,-0.000149227,,3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.05535526,-1.41642481,0.990086673,-2.014563116,-1.570830637,-0.000102559
1.148,1.939575322,0.224096274,-0.84299793,-0.644202282,-4.98E-05,-0.000148882,,-1.78E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.059234411,-1.415976617,0.988400677,-2.01585152,-1.570830736,-0.000102857
1.15,1.939575322,0.223576259,-0.841041757,-0.642707413,-4.97E-05,-0.000148536,,-3.44E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.063113562,-1.415529465,0.986718593,-2.017136935,-1.570830836,-0.000103154
1.152,1.939575322,0.223056245,-0.839085584,-0.641212545,-4.96E-05,-0.000148191,,5.22E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.066992712,-1.415083352,0.985040422,-2.01841936,-1.570830935,-0.00010345
1.154,1.939575322,0.22253623,-0.837129411,-0.639717677,-4.95E-05,-0.000147845,,-3.55E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.070871863,-1.41463828,0.983366163,-2.019698796,-1.570831034,-0.000103746
1.156,1.939575322,0.222016216,-0.835173238,-0.638222808,-4.93E-05,-0.0001475,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.074751014,-1.414194247,0.981695817,-2.020975241,-1.570831132,-0.000104041
1.158,1.939575322,0.221496202,-0.833217066,-0.63672794,-4.92E-05,-0.000147154,,3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.078630164,-1.413751255,0.980029383,-2.022248697,-1.570831231,-0.000104335
1.16,1.939575322,0.220976187,-0.831260893,-0.635233071,-4.91E-05,-0.000146809,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.082509315,-1.413309302,0.978366861,-2.023519163,-1.570831329,-0.000104629
1.162,1.939575322,0.220456173,-0.82930472,-0.633738203,-4.90E-05,-0.000146463,,-6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.086388466,-1.41286839,0.976708252,-2.02478664,-1.570831427,-0.000104922
1.164,1.939575322,0.219936159,-0.827348547,-0.632243334,-4.89E-05,-0.000146118,,6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.090267616,-1.412428518,0.975053554,-2.026051126,-1.570831525,-0.000105214
1.166,1.939575322,0.219416144,-0.825392374,-0.630748466,-4.88E-05,-0.000145772,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.094146767,-1.411989686,0.97340277,-2.027312623,-1.570831622,-0.000105506
1.168,1.939575322,0.21889613,-0.823436201,-0.629253597,-4.87E-05,-0.000145427,,-3.55E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.098025918,-1.411551893,0.971755897,-2.028571131,-1.57083172,-0.000105796
1.17,1.939575322,0.218376115,-0.821480029,-0.627758729,-4.85E-05,-0.000145082,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.101905068,-1.411115141,0.970112937,-2.029826648,-1.570831817,-0.000106087
1.172,1.939575322,0.217856101,-0.819523856,-0.62626386,-4.84E-05,-0.000144736,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.105784219,-1.410679429,0.96847389,-2.031079176,-1.570831914,-0.000106376
1.174,1.939575322,0.217336087,-0.817567683,-0.624768992,-4.83E-05,-0.000144391,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.109663369,-1.410244757,0.966838754,-2.032328714,-1.57083201,-0.000106665
1.176,1.939575322,0.216816072,-0.81561151,-0.623274124,-4.82E-05,-0.000144045,,-3.44E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.11354252,-1.409811124,0.965207531,-2.033575262,-1.570832107,-0.000106953
1.178,1.939575322,0.216296058,-0.813655337,-0.621779255,-4.81E-05,-0.0001437,,3.44E-12,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.117421671,-1.409378532,0.96358022,-2.03481882,-1.570832203,-0.00010724
1.18,1.939575322,0.215776043,-0.811699164,-0.620284387,-4.80E-05,-0.000143354,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.121300821,-1.40894698,0.961956822,-2.036059389,-1.570832299,-0.000107527
1.182,1.939575322,0.215256029,-0.809742991,-0.618789518,-4.78E-05,-0.000143009,,-3.44E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.125179972,-1.408516468,0.960337336,-2.037296968,-1.570832394,-0.000107813
1.184,1.939575322,0.214736015,-0.807786819,-0.61729465,-4.77E-05,-0.000142663,,6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.129059123,-1.408086996,0.958721763,-2.038531558,-1.57083249,-0.000108098
1.186,1.939575322,0.214216,-0.805830646,-0.615799781,-4.76E-05,-0.000142318,,-6.99E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.132938273,-1.407658564,0.957110101,-2.039763157,-1.570832585,-0.000108383
1.188,1.939575322,0.213695986,-0.803874473,-0.614304913,-4.75E-05,-0.000141972,,6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.136817424,-1.407231172,0.955502352,-2.040991767,-1.57083268,-0.000108667
1.19,1.939575322,0.213175972,-0.8019183,-0.612810044,-4.74E-05,-0.000141627,,6.88E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.140696575,-1.40680482,0.953898516,-2.042217387,-1.570832775,-0.00010895
1.192,1.939575322,0.212655957,-0.799962127,-0.611315176,-4.73E-05,-0.000141281,,-1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.144575725,-1.406379508,0.952298591,-2.043440017,-1.570832869,-0.000109233
1.194,1.939575322,0.212135943,-0.798005954,-0.609820307,-4.71E-05,-0.000140936,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.148454876,-1.405955236,0.95070258,-2.044659658,-1.570832964,-0.000109515
1.196,1.939575322,0.211615928,-0.796049781,-0.608325439,-4.70E-05,-0.00014059,,1.39E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.152334027,-1.405532005,0.94911048,-2.045876309,-1.570833058,-0.000109796
1.198,1.939575322,0.211095914,-0.794093609,-0.60683057,-4.69E-05,-0.000140245,,-1.39E-11,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.156213177,-1.405109813,0.947522293,-2.04708997,-1.570833151,-0.000110076
1.2,1.939575322,0.2105759,-0.792137436,-0.605335702,-4.68E-05,-0.000139899,,6.99E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.160092328,-1.404688661,0.945938018,-2.048300641,-1.570833245,-0.000110356
1.202,1.939575322,0.210055885,-0.790181263,-0.603840834,-4.67E-05,-0.000139554,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.163971478,-1.404268549,0.944357655,-2.049508323,-1.570833338,-0.000110635
1.204,1.939575322,0.209535871,-0.78822509,-0.602345965,-4.66E-05,-0.000139208,,-6.99E-12,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.167850629,-1.403849477,0.942781205,-2.050713015,-1.570833432,-0.000110914
1.206,1.939575322,0.209015857,-0.786268917,-0.600851097,-4.65E-05,-0.000138863,,6.99E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.17172978,-1.403431446,0.941208667,-2.051914717,-1.570833525,-0.000111191
1.208,1.939575322,0.208495842,-0.784312744,-0.599356228,-4.63E-05,-0.000138517,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.17560893,-1.403014454,0.939640042,-2.05311343,-1.570833617,-0.000111468
1.21,1.939575322,0.207975828,-0.782356571,-0.59786136,-4.62E-05,-0.000138172,,-6.99E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.179488081,-1.402598502,0.938075329,-2.054309152,-1.57083371,-0.000111745
1.212,1.939575322,0.207455813,-0.780400399,-0.596366491,-4.61E-05,-0.000137826,,6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.183367232,-1.402183591,0.936514528,-2.055501885,-1.570833802,-0.00011202
1.214,1.939575322,0.206935799,-0.778444226,-0.594871623,-4.60E-05,-0.000137481,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.187246382,-1.401769719,0.934957639,-2.056691629,-1.570833894,-0.000112295
1.216,1.939575322,0.206415785,-0.776488053,-0.593376754,-4.59E-05,-0.000137135,,-6.99E-12,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.191125533,-1.401356888,0.933404663,-2.057878382,-1.570833986,-0.00011257
1.218,1.939575322,0.20589577,-0.77453188,-0.591881886,-4.58E-05,-0.00013679,,6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.195004684,-1.400945096,0.9318556,-2.059062146,-1.570834077,-0.000112843
1.22,1.939575322,0.205375756,-0.772575707,-0.590387017,-4.56E-05,-0.000136445,,-6.99E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.198883834,-1.400534345,0.930310448,-2.06024292,-1.570834168,-0.000113116
1.222,1.939575322,0.204855741,-0.770619534,-0.588892149,-4.55E-05,-0.000136099,,1.39E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.202762985,-1.400124633,0.928769209,-2.061420704,-1.570834259,-0.000113388
1.224,1.939575322,0.204335727,-0.768663362,-0.587397281,-4.54E-05,-0.000135754,,-6.88E-12,-0.26000719,0.978086426,0.747434229,5.78E-05,0.00017274,,0.206642136,-1.399715962,0.927231882,-2.062595499,-1.57083435,-0.00011366
1.226,1.939575322,0.203815713,-0.766707189,-0.585902412,-4.53E-05,-0.000135408,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.210521286,-1.39930833,0.925698468,-2.063767304,-1.570834441,-0.000113931
1.228,1.939575322,0.203295698,-0.764751016,-0.584407544,-4.52E-05,-0.000135063,,6.88E-12,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.214400437,-1.398901739,0.924168966,-2.064936119,-1.570834531,-0.000114201
1.23,1.939575322,0.202775684,-0.762794843,-0.582912675,-4.51E-05,-0.000134717,,-6.88E-12,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.218279587,-1.398496187,0.922643376,-2.066101944,-1.570834621,-0.00011447
1.232,1.939575322,0.20225567,-0.76083867,-0.581417807,-4.50E-05,-0.000134372,,-1.40E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.222158738,-1.398091676,0.921121699,-2.06726478,-1.570834711,-0.000114739
1.234,1.939575322,0.201735655,-0.758882497,-0.579922938,-4.48E-05,-0.000134026,,2.09E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.226037889,-1.397688205,0.919603934,-2.068424626,-1.570834801,-0.000115007
1.236,1.939575322,0.201215641,-0.756926324,-0.57842807,-4.47E-05,-0.000133681,,-6.88E-12,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.229917039,-1.397285774,0.918090081,-2.069581482,-1.57083489,-0.000115274
1.238,1.939575322,0.200695626,-0.754970152,-0.576933201,-4.46E-05,-0.000133335,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.23379619,-1.396884382,0.916580141,-2.070735348,-1.57083498,-0.000115541
1.24,1.939575322,0.200175612,-0.753013979,-0.575438333,-4.45E-05,-0.00013299,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.237675341,-1.396484031,0.915074113,-2.071886225,-1.570835069,-0.000115807
1.242,1.939575322,0.199655598,-0.751057806,-0.573943464,-4.44E-05,-0.000132644,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.241554491,-1.39608472,0.913571997,-2.073034112,-1.570835157,-0.000116072
1.244,1.939575322,0.199135583,-0.749101633,-0.572448596,-4.43E-05,-0.000132299,,-6.99E-12,-0.26000719,0.978086426,0.747434229,5.78E-05,0.00017274,,0.245433642,-1.395686449,0.912073794,-2.074179009,-1.570835246,-0.000116337
1.246,1.939575322,0.198615569,-0.74714546,-0.570953728,-4.41E-05,-0.000131953,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.249312793,-1.395289218,0.910579503,-2.075320916,-1.570835334,-0.000116601
1.248,1.939575322,0.198095555,-0.745189287,-0.569458859,-4.40E-05,-0.000131608,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.253191943,-1.394893026,0.909089125,-2.076459834,-1.570835422,-0.000116864
1.25,1.939575322,0.19757554,-0.743233114,-0.567963991,-4.39E-05,-0.000131262,,1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.257071094,-1.394497875,0.907602658,-2.077595762,-1.57083551,-0.000117127
1.252,1.939575322,0.197055526,-0.741276942,-0.566469122,-4.38E-05,-0.000130917,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.260950245,-1.394103764,0.906120105,-2.0787287,-1.570835598,-0.000117388
1.254,1.939575322,0.196535511,-0.739320769,-0.564974254,-4.37E-05,-0.000130571,,-1.39E-11,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.264829395,-1.393710693,0.904641463,-2.079858649,-1.570835685,-0.00011765
1.256,1.939575322,0.196015497,-0.737364596,-0.563479385,-4.36E-05,-0.000130226,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.268708546,-1.393318662,0.903166734,-2.080985608,-1.570835772,-0.00011791
1.258,1.939575322,0.195495483,-0.735408423,-0.561984517,-4.34E-05,-0.00012988,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.272587697,-1.392927671,0.901695917,-2.082109577,-1.570835859,-0.00011817
1.26,1.939575322,0.194975468,-0.73345225,-0.560489648,-4.33E-05,-0.000129535,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.276466847,-1.39253772,0.900229012,-2.083230556,-1.570835946,-0.000118429
1.262,1.939575322,0.194455454,-0.731496077,-0.55899478,-4.32E-05,-0.000129189,,1.39E-11,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.280345998,-1.392148809,0.89876602,-2.084348545,-1.570836032,-0.000118687
1.264,1.939575322,0.193935439,-0.729539905,-0.557499911,-4.31E-05,-0.000128844,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.284225148,-1.391760939,0.897306941,-2.085463545,-1.570836118,-0.000118945
1.266,1.939575322,0.193415425,-0.727583732,-0.556005043,-4.30E-05,-0.000128499,,-1.39E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.288104299,-1.391374108,0.895851773,-2.086575555,-1.570836204,-0.000119202
1.268,1.939575322,0.192895411,-0.725627559,-0.554510174,-4.29E-05,-0.000128153,,1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.29198345,-1.390988317,0.894400518,-2.087684576,-1.57083629,-0.000119458
1.27,1.939575322,0.192375396,-0.723671386,-0.553015306,-4.28E-05,-0.000127808,,-1.39E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.2958626,-1.390603566,0.892953175,-2.088790606,-1.570836376,-0.000119714
1.272,1.939575322,0.191855382,-0.721715213,-0.551520438,-4.26E-05,-0.000127462,,0,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.299741751,-1.390219855,0.891509745,-2.089893647,-1.570836461,-0.000119969
1.274,1.939575322,0.191335368,-0.71975904,-0.550025569,-4.25E-05,-0.000127117,,1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.303620902,-1.389837185,0.890070227,-2.090993698,-1.570836546,-0.000120223
1.276,1.939575322,0.190815353,-0.717802867,-0.548530701,-4.24E-05,-0.000126771,,0,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.307500052,-1.389455554,0.888634621,-2.09209076,-1.570836631,-0.000120477
1.278,1.939575322,0.190295339,-0.715846695,-0.547035832,-4.23E-05,-0.000126426,,-1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.311379203,-1.389074963,0.887202928,-2.093184831,-1.570836715,-0.000120729
1.28,1.939575322,0.189775324,-0.713890522,-0.545540964,-4.22E-05,-0.00012608,,1.39E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.315258354,-1.388695413,0.885775147,-2.094275913,-1.5708368,-0.000120982
1.282,1.939575322,0.18925531,-0.711934349,-0.544046095,-4.21E-05,-0.000125735,,-1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.319137504,-1.388316902,0.884351278,-2.095364006,-1.570836884,-0.000121233
1.284,1.939575322,0.188735296,-0.709978176,-0.542551227,-4.19E-05,-0.000125389,,0,-0.26000719,0.978086425,0.747434229,5.78E-05,0.00017274,,0.323016655,-1.387939431,0.882931321,-2.096449108,-1.570836968,-0.000121484
1.286,1.939575322,0.188215281,-0.708022003,-0.541056358,-4.18E-05,-0.000125044,,1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.326895806,-1.387563001,0.881515277,-2.097531221,-1.570837051,-0.000121734
1.288,1.939575322,0.187695267,-0.70606583,-0.53956149,-4.17E-05,-0.000124698,,-1.39E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.330774956,-1.38718761,0.880103146,-2.098610344,-1.570837135,-0.000121983
1.29,1.939575322,0.187175253,-0.704109657,-0.538066621,-4.16E-05,-0.000124353,,1.39E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.334654107,-1.38681326,0.878694926,-2.099686477,-1.570837218,-0.000122232
1.292,1.939575322,0.186655238,-0.702153485,-0.536571753,-4.15E-05,-0.000124007,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.338533257,-1.386439949,0.87729062,-2.10075962,-1.570837301,-0.00012248
1.294,1.939575322,0.186135224,-0.700197312,-0.535076885,-4.14E-05,-0.000123662,,-2.78E-11,-0.26000719,0.978086426,0.747434228,5.78E-05,0.00017274,,0.342412408,-1.386067679,0.875890225,-2.101829774,-1.570837384,-0.000122727
1.296,1.939575322,0.185615209,-0.698241139,-0.533582016,-4.13E-05,-0.000123316,,2.78E-11,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.346291559,-1.385696448,0.874493743,-2.102896938,-1.570837466,-0.000122974
1.298,1.939575322,0.185095195,-0.696284966,-0.532087148,-4.11E-05,-0.000122971,,0,-0.26000719,0.978086425,0.747434228,5.78E-05,0.00017274,,0.350170709,-1.385326258,0.873101173,-2.103961113,-1.570837548,-0.00012322
