time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6
1.254,1.424005061,0.207390033,-0.742451269,-0.596177394,-4.61E-05,-0.000137783,,0,-0.175772461,5.55E-11,0.505287386,3.91E-05,0.000116777,,-0.125802381,-1.43756361,1.071337533,-1.953796094,-1.570825938,-8.85E-05
1.256,1.424005061,0.207032868,-0.742451269,-0.595150663,-4.60E-05,-0.000137545,,0,-0.178582638,-1.11E-10,0.51336571,3.97E-05,0.000118644,,-0.122954371,-1.43714883,1.06985263,-1.954988449,-1.570826031,-8.88E-05
1.258,1.424005061,0.206671543,-0.742451269,-0.594111976,-4.59E-05,-0.000137305,,-3.44E-12,-0.180662124,5.55E-11,0.519343541,4.02E-05,0.000120026,,-0.120106361,-1.436734764,1.068367727,-1.95617875,-1.570826123,-8.91E-05
1.26,1.424005061,0.206307522,-0.742451269,-0.593065534,-4.59E-05,-0.000137064,,3.44E-12,-0.182010919,5.55E-11,0.523220879,4.05E-05,0.000120922,,-0.11725835,-1.436321421,1.066882825,-1.957366974,-1.570826215,-8.93E-05
1.262,1.424005061,0.205942264,-0.742451269,-0.592015539,-4.58E-05,-0.000136821,,-3.44E-12,-0.182629023,-5.55E-11,0.524997723,4.06E-05,0.000121332,,-0.11441034,-1.435908806,1.065397922,-1.958553105,-1.570826306,-8.96E-05
1.264,1.424005061,0.205576918,-0.742451269,-0.590965292,-4.57E-05,-0.000136578,,3.44E-12,-0.18267274,-5.55E-11,0.525123394,4.06E-05,0.000121361,,-0.11156233,-1.435496921,1.06391302,-1.959737136,-1.570826398,-8.99E-05
1.266,1.424005061,0.205211573,-0.742451269,-0.589915045,-4.56E-05,-0.000136335,,0,-0.18267274,5.55E-11,0.525123394,4.06E-05,0.000121361,,-0.10871432,-1.435085767,1.062428117,-1.960919067,-1.570826489,-9.02E-05
1.268,1.424005061,0.204846227,-0.742451269,-0.588864798,-4.55E-05,-0.000136093,,-3.44E-12,-0.18267274,0,0.525123394,4.06E-05,0.000121361,,-0.10586631,-1.434675344,1.060943215,-1.962098897,-1.57082658,-9.04E-05
1.27,1.424005061,0.204480882,-0.742451269,-0.587814551,-4.54E-05,-0.00013585,,3.44E-12,-0.18267274,0,0.525123394,4.06E-05,0.000121361,,-0.1030183,-1.434265652,1.059458312,-1.963276627,-1.570826671,-9.07E-05
1.272,1.424005061,0.204115536,-0.742451269,-0.586764305,-4.54E-05,-0.000135607,,-3.44E-12,-0.18267274,0,0.525123394,4.06E-05,0.000121361,,-0.10017029,-1.43385669,1.05797341,-1.964452256,-1.570826762,-9.10E-05
1.274,1.424005061,0.203750191,-0.742450783,-0.585714058,-4.53E-05,-0.000135365,,3.44E-12,-0.18267274,0.000242792,0.525123394,4.06E-05,0.000121361,,-0.09732228,-1.433448459,1.056488507,-1.965625784,-1.570826853,-9.12E-05
1.276,1.424005061,0.203384845,-0.742447274,-0.584663811,-4.52E-05,-0.000135122,,0,-0.18267274,0.001754925,0.525123394,4.06E-05,0.000121361,,-0.094474269,-1.433040958,1.055003606,-1.966797212,-1.570826944,-9.15E-05
1.278,1.424005061,0.2030195,-0.742437971,-0.583613564,-4.51E-05,-0.000134879,,-3.44E-12,-0.18267274,0.004651495,0.525123394,4.06E-05,0.000121361,,-0.091626259,-1.432634189,1.053518711,-1.96796654,-1.570827034,-9.18E-05
1.28,1.424005061,0.202654154,-0.742420106,-0.582563318,-4.50E-05,-0.000134636,,3.44E-12,-0.18267274,0.008932501,0.525123394,4.06E-05,0.000121361,,-0.088778249,-1.43222815,1.052033835,-1.969133767,-1.570827124,-9.21E-05
1.282,1.424005061,0.202288809,-0.74239091,-0.581513071,-4.50E-05,-0.000134394,,0,-0.18267274,0.014597944,0.525123394,4.06E-05,0.000121361,,-0.085930239,-1.431822841,1.050548995,-1.970298894,-1.570827214,-9.23E-05
1.284,1.424005061,0.201923463,-0.742347614,-0.580462824,-4.49E-05,-0.000134151,,3.55E-12,-0.18267274,0.021647824,0.525123394,4.06E-05,0.000121361,,-0.083082229,-1.431418264,1.049064213,-1.97146192,-1.570827304,-9.26E-05
1.286,1.424005061,0.201558118,-0.74228745,-0.579412577,-4.48E-05,-0.000133908,,-6.99E-12,-0.18267274,0.03008214,0.525123394,4.06E-05,0.000121361,,-0.080234219,-1.431014417,1.047579518,-1.972622846,-1.570827394,-9.29E-05
1.288,1.424005061,0.201192772,-0.742207648,-0.57836233,-4.47E-05,-0.000133666,,3.44E-12,-0.18267274,0.039900892,0.525123394,4.06E-05,0.000121361,,-0.077386209,-1.430611301,1.046094943,-1.973781671,-1.570827484,-9.31E-05
1.29,1.424005061,0.200827427,-0.74210544,-0.577312084,-4.46E-05,-0.000133423,,0,-0.18267274,0.051104081,0.525123394,4.06E-05,0.000121361,,-0.074538199,-1.430208915,1.044610528,-1.974938395,-1.570827573,-9.34E-05
1.292,1.424005061,0.200462081,-0.741978056,-0.576261837,-4.46E-05,-0.00013318,,-3.44E-12,-0.18267274,0.063691707,0.525123394,4.06E-05,0.000121361,,-0.071690188,-1.42980726,1.043126317,-1.97609302,-1.570827662,-9.37E-05
1.294,1.424005061,0.200096736,-0.741822729,-0.57521159,-4.45E-05,-0.000132937,,3.44E-12,-0.18267274,0.077663769,0.525123394,4.06E-05,0.000121361,,-0.068842178,-1.429406336,1.041642361,-1.977245543,-1.570827751,-9.39E-05
1.296,1.424005061,0.19973139,-0.741636688,-0.574161343,-4.44E-05,-0.000132695,,-3.44E-12,-0.18267274,0.093020268,0.525123394,4.06E-05,0.000121361,,-0.065994168,-1.429006143,1.040158715,-1.978395966,-1.57082784,-9.42E-05
1.298,1.424005061,0.199366045,-0.741417166,-0.573111096,-4.43E-05,-0.000132452,,3.44E-12,-0.18267274,0.109761203,0.525123394,4.06E-05,0.000121361,,-0.063146158,-1.42860668,1.038675442,-1.979544289,-1.570827929,-9.45E-05
1.3,1.424005061,0.199000699,-0.741161393,-0.57206085,-4.42E-05,-0.000132209,,1.78E-12,-0.18267274,0.127886575,0.525123394,4.06E-05,0.000121361,,-0.060298148,-1.428207948,1.037192608,-1.980690511,-1.570828018,-9.47E-05
1.302,1.424005061,0.198635354,-0.7408666,-0.571010603,-4.41E-05,-0.000131966,,0,-0.18267274,0.147396383,0.525123394,4.06E-05,0.000121361,,-0.057450138,-1.427809946,1.035710285,-1.981834633,-1.570828106,-9.50E-05
1.304,1.424005061,0.198270008,-0.740530019,-0.569960356,-4.41E-05,-0.000131724,,-3.44E-12,-0.18267274,0.168290628,0.525123394,4.06E-05,0.000121361,,-0.054602128,-1.427412676,1.034228552,-1.982976654,-1.570828195,-9.53E-05
1.306,1.424005061,0.197904663,-0.74014888,-0.568910109,-4.40E-05,-0.000131481,,1.67E-12,-0.18267274,0.190569309,0.525123394,4.06E-05,0.000121361,,-0.051754118,-1.427016136,1.032747491,-1.984116575,-1.570828283,-9.55E-05
1.308,1.424005061,0.197539317,-0.739720415,-0.567859862,-4.39E-05,-0.000131238,,0,-0.18267274,0.214232427,0.525123394,4.06E-05,0.000121361,,-0.048906107,-1.426620326,1.031267194,-1.985254395,-1.570828371,-9.58E-05
1.31,1.424005061,0.197173972,-0.739241855,-0.566809616,-4.38E-05,-0.000130996,,-1.67E-12,-0.18267274,0.239279982,0.525123394,4.06E-05,0.000121361,,-0.046058097,-1.426225248,1.029787753,-1.986390115,-1.570828458,-9.60E-05
1.312,1.424005061,0.196808627,-0.738710431,-0.565759369,-4.37E-05,-0.000130753,,0,-0.18267274,0.265711973,0.525123394,4.06E-05,0.000121361,,-0.043210087,-1.4258309,1.028309269,-1.987523734,-1.570828546,-9.63E-05
1.314,1.424005061,0.196443281,-0.73812386,-0.564709122,-4.37E-05,-0.00013051,,1.67E-12,-0.18267274,0.293285609,0.525123394,4.06E-05,0.000121361,,-0.040362077,-1.425437283,1.026831848,-1.988655253,-1.570828634,-9.66E-05
1.316,1.424005061,0.196077936,-0.737481911,-0.563658875,-4.36E-05,-0.000130267,,0,-0.18267274,0.320974339,0.525123394,4.06E-05,0.000121361,,-0.037514067,-1.425044396,1.025355601,-1.989784671,-1.570828721,-9.68E-05
1.318,1.424005061,0.19571259,-0.736784585,-0.562608629,-4.35E-05,-0.000130025,,0,-0.18267274,0.34866307,0.525123394,4.06E-05,0.000121361,,-0.034666057,-1.42465224,1.023880637,-1.990911989,-1.570828808,-9.71E-05
1.32,1.424005061,0.195347245,-0.736031882,-0.561558382,-4.34E-05,-0.000129782,,-1.67E-12,-0.18267274,0.376351801,0.525123394,4.06E-05,0.000121361,,-0.031818047,-1.424260815,1.022407068,-1.992037206,-1.570828895,-9.74E-05
1.322,1.424005061,0.194981899,-0.735223801,-0.560508135,-4.33E-05,-0.000129539,,0,-0.18267274,0.404040532,0.525123394,4.06E-05,0.000121361,,-0.028970037,-1.42387012,1.020935004,-1.993160323,-1.570828982,-9.76E-05
1.324,1.424005061,0.194616554,-0.734360828,-0.559457888,-4.33E-05,-0.000129296,,1.67E-12,-0.18267274,0.431486471,0.525123394,4.06E-05,0.000121361,,-0.026122026,-1.423480157,1.019464556,-1.994281339,-1.570829069,-9.79E-05
1.326,1.424005061,0.194251208,-0.733445502,-0.558407641,-4.32E-05,-0.000129054,,-7.77E-13,-0.18267274,0.457663069,0.525123394,4.06E-05,0.000121361,,-0.023274016,-1.423090923,1.017995835,-1.995400255,-1.570829155,-9.81E-05
1.328,1.424005061,0.193885863,-0.732480591,-0.557357395,-4.31E-05,-0.000128811,,7.77E-13,-0.18267274,0.48245523,0.525123394,4.06E-05,0.000121361,,-0.020426006,-1.422702421,1.016528944,-1.99651707,-1.570829241,-9.84E-05
1.33,1.424005061,0.193520517,-0.731468865,-0.556307148,-4.30E-05,-0.000128568,,-1.67E-12,-0.18267274,0.505862955,0.525123394,4.06E-05,0.000121361,,-0.017577996,-1.422314649,1.015063982,-1.997631785,-1.570829328,-9.86E-05
1.332,1.424005061,0.193155172,-0.730413093,-0.555256901,-4.29E-05,-0.000128326,,8.88E-13,-0.18267274,0.527886243,0.525123394,4.06E-05,0.000121361,,-0.014729986,-1.421927608,1.013601045,-1.998744399,-1.570829414,-9.89E-05
1.334,1.424005061,0.192789826,-0.729316042,-0.554206654,-4.28E-05,-0.000128083,,4.44E-13,-0.18267274,0.548525094,0.525123394,4.06E-05,0.000121361,,-0.011881976,-1.421541298,1.012140218,-1.999854913,-1.5708295,-9.92E-05
1.336,1.424005061,0.192424481,-0.728180483,-0.553156407,-4.28E-05,-0.00012784,,-4.44E-13,-0.18267274,0.567779509,0.525123394,4.06E-05,0.000121361,,-0.009033966,-1.421155718,1.010681586,-2.000963326,-1.570829585,-9.94E-05
1.338,1.424005061,0.192059135,-0.727009185,-0.552106161,-4.27E-05,-0.000127597,,-1.11E-13,-0.18267274,0.585649488,0.525123394,4.06E-05,0.000121361,,-0.006185956,-1.420770869,1.009225225,-2.002069639,-1.570829671,-9.97E-05
1.34,1.424005061,0.19169379,-0.725804914,-0.551055914,-4.26E-05,-0.000127355,,-2.22E-13,-0.18267274,0.60213503,0.525123394,4.06E-05,0.000121361,,-0.003337946,-1.420386751,1.007771207,-2.003173852,-1.570829756,-9.99E-05
1.342,1.424005061,0.191328444,-0.724570442,-0.550005667,-4.25E-05,-0.000127112,,0,-0.18267274,0.617236135,0.525123394,4.06E-05,0.000121361,,-0.000489935,-1.420003364,1.006319597,-2.004275963,-1.570829841,-0.000100182
1.344,1.424005061,0.190963099,-0.723308537,-0.54895542,-4.24E-05,-0.000126869,,0,-0.18267274,0.630952804,0.525123394,4.06E-05,0.000121361,,0.002358075,-1.419620707,1.004870456,-2.005375975,-1.570829926,-0.000100436
1.346,1.424005061,0.190597753,-0.722021966,-0.547905174,-4.24E-05,-0.000126627,,5.55E-13,-0.18267274,0.643285036,0.525123394,4.06E-05,0.000121361,,0.005206085,-1.41923878,1.003423839,-2.006473886,-1.570830011,-0.00010069
1.348,1.424005061,0.190232408,-0.720713501,-0.546854927,-4.23E-05,-0.000126384,,2.22E-13,-0.18267274,0.654232832,0.525123394,4.06E-05,0.000121361,,0.008054095,-1.418857585,1.001979795,-2.007569696,-1.570830096,-0.000100943
1.35,1.424005061,0.189867062,-0.719385908,-0.54580468,-4.22E-05,-0.000126141,,-4.44E-13,-0.18267274,0.663796191,0.525123394,4.06E-05,0.000121361,,0.010902105,-1.41847712,1.000538368,-2.008663406,-1.570830181,-0.000101196
1.352,1.424005061,0.189501717,-0.718041958,-0.544754433,-4.21E-05,-0.000125898,,-8.88E-13,-0.18267274,0.671975113,0.525123394,4.06E-05,0.000121361,,0.013750115,-1.418097386,0.999099597,-2.009755015,-1.570830265,-0.000101448
1.354,1.424005061,0.189136371,-0.716684419,-0.543704186,-4.20E-05,-0.000125656,,1.67E-12,-0.18267274,0.6787696,0.525123394,4.06E-05,0.000121361,,0.016598125,-1.417718383,0.997663513,-2.010844524,-1.570830349,-0.0001017
1.356,1.424005061,0.188771026,-0.71531606,-0.54265394,-4.20E-05,-0.000125413,,-1.67E-12,-0.18267274,0.684179649,0.525123394,4.06E-05,0.000121361,,0.019446135,-1.41734011,0.996230144,-2.011931932,-1.570830433,-0.000101951
1.358,1.424005061,0.18840568,-0.713939649,-0.541603693,-4.19E-05,-0.00012517,,8.88E-13,-0.18267274,0.688205262,0.525123394,4.06E-05,0.000121361,,0.022294146,-1.416962568,0.994799512,-2.01301724,-1.570830517,-0.000102202
1.36,1.424005061,0.188040335,-0.712557956,-0.540553446,-4.18E-05,-0.000124927,,-8.88E-13,-0.18267274,0.690846438,0.525123394,4.06E-05,0.000121361,,0.025142156,-1.416585756,0.993371632,-2.014100448,-1.570830601,-0.000102452
1.362,1.424005061,0.18767499,-0.71117375,-0.539503199,-4.17E-05,-0.000124685,,1.67E-12,-0.18267274,0.692103178,0.525123394,4.06E-05,0.000121361,,0.027990166,-1.416209676,0.991946516,-2.015181555,-1.570830684,-0.000102702
1.364,1.424005061,0.187309644,-0.709789313,-0.538452952,-4.16E-05,-0.000124442,,-1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.030838176,-1.415834326,0.990524169,-2.016260561,-1.570830768,-0.000102951
1.366,1.424005061,0.186944299,-0.708404877,-0.537402706,-4.15E-05,-0.000124199,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.033686186,-1.415459706,0.98910459,-2.017337467,-1.570830851,-0.0001032
1.368,1.424005061,0.186578953,-0.70702044,-0.536352459,-4.15E-05,-0.000123957,,1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.036534196,-1.415085818,0.987687781,-2.018412272,-1.570830934,-0.000103449
1.37,1.424005061,0.186213608,-0.705636004,-0.535302212,-4.14E-05,-0.000123714,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.039382206,-1.41471266,0.98627374,-2.019484977,-1.570831017,-0.000103697
1.372,1.424005061,0.185848262,-0.704251567,-0.534251965,-4.13E-05,-0.000123471,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.042230216,-1.414340233,0.984862468,-2.020555582,-1.5708311,-0.000103944
1.374,1.424005061,0.185482917,-0.702867131,-0.533201718,-4.12E-05,-0.000123228,,-1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.045078227,-1.413968536,0.983453965,-2.021624086,-1.570831183,-0.000104191
1.376,1.424005061,0.185117571,-0.701482694,-0.532151472,-4.11E-05,-0.000122986,,1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.047926237,-1.41359757,0.98204823,-2.022690489,-1.570831265,-0.000104437
1.378,1.424005061,0.184752226,-0.700098258,-0.531101225,-4.11E-05,-0.000122743,,-1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.050774247,-1.413227335,0.980645265,-2.023754792,-1.570831347,-0.000104683
1.38,1.424005061,0.18438688,-0.698713821,-0.530050978,-4.10E-05,-0.0001225,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.053622257,-1.412857831,0.979245068,-2.024816994,-1.570831429,-0.000104929
1.382,1.424005061,0.184021535,-0.697329384,-0.529000731,-4.09E-05,-0.000122258,,1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.056470267,-1.412489057,0.977847641,-2.025877096,-1.570831511,-0.000105174
1.384,1.424005061,0.183656189,-0.695944948,-0.527950485,-4.08E-05,-0.000122015,,-1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.059318277,-1.412121014,0.976452982,-2.026935098,-1.570831593,-0.000105418
1.386,1.424005061,0.183290844,-0.694560511,-0.526900238,-4.07E-05,-0.000121772,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.062166287,-1.411753702,0.975061092,-2.027990999,-1.570831675,-0.000105662
1.388,1.424005061,0.182925498,-0.693176075,-0.525849991,-4.07E-05,-0.000121529,,1.67E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.065014297,-1.41138712,0.973671971,-2.029044799,-1.570831756,-0.000105906
1.39,1.424005061,0.182560153,-0.691791638,-0.524799744,-4.06E-05,-0.000121287,,-3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.067862308,-1.411021269,0.972285619,-2.030096499,-1.570831838,-0.000106149
1.392,1.424005061,0.182194807,-0.690407202,-0.523749497,-4.05E-05,-0.000121044,,3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.070710318,-1.410656149,0.970902036,-2.031146099,-1.570831919,-0.000106392
1.394,1.424005061,0.181829462,-0.689022765,-0.522699251,-4.04E-05,-0.000120801,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.073558328,-1.410291759,0.969521221,-2.032193598,-1.570832,-0.000106634
1.396,1.424005061,0.181464116,-0.687638329,-0.521649004,-4.03E-05,-0.000120558,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.076406338,-1.4099281,0.968143176,-2.033238996,-1.570832081,-0.000106875
1.398,1.424005061,0.181098771,-0.686253892,-0.520598757,-4.02E-05,-0.000120316,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.079254348,-1.409565172,0.966767899,-2.034282294,-1.570832161,-0.000107116
1.4,1.424005061,0.180733425,-0.684869456,-0.51954851,-4.02E-05,-0.000120073,,-3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.082102358,-1.409202974,0.965395391,-2.035323492,-1.570832242,-0.000107357
1.402,1.424005061,0.18036808,-0.683485019,-0.518498263,-4.01E-05,-0.00011983,,3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.084950368,-1.408841507,0.964025652,-2.036362589,-1.570832322,-0.000107597
1.404,1.424005061,0.180002734,-0.682100582,-0.517448017,-4.00E-05,-0.000119588,,-3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.087798378,-1.408480771,0.962658682,-2.037399585,-1.570832402,-0.000107837
1.406,1.424005061,0.179637389,-0.680716146,-0.51639777,-3.99E-05,-0.000119345,,3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.090646389,-1.408120766,0.961294481,-2.038434481,-1.570832482,-0.000108076
1.408,1.424005061,0.179272044,-0.679331709,-0.515347523,-3.98E-05,-0.000119102,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.093494399,-1.407761491,0.959933049,-2.039467277,-1.570832562,-0.000108315
1.41,1.424005061,0.178906698,-0.677947273,-0.514297276,-3.98E-05,-0.000118859,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.096342409,-1.407402947,0.958574385,-2.040497972,-1.570832642,-0.000108553
1.412,1.424005061,0.178541353,-0.676562836,-0.51324703,-3.97E-05,-0.000118617,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.099190419,-1.407045134,0.957218491,-2.041526566,-1.570832721,-0.000108791
1.414,1.424005061,0.178176007,-0.6751784,-0.512196783,-3.96E-05,-0.000118374,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.102038429,-1.406688051,0.955865365,-2.04255306,-1.570832801,-0.000109028
1.416,1.424005061,0.177810662,-0.673793963,-0.511146536,-3.95E-05,-0.000118131,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.104886439,-1.406331699,0.954515008,-2.043577454,-1.57083288,-0.000109265
1.418,1.424005061,0.177445316,-0.672409527,-0.510096289,-3.94E-05,-0.000117889,,-3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.107734449,-1.405976077,0.95316742,-2.044599747,-1.570832959,-0.000109501
1.42,1.424005061,0.177079971,-0.67102509,-0.509046042,-3.94E-05,-0.000117646,,3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.110582459,-1.405621187,0.951822601,-2.04561994,-1.570833038,-0.000109737
1.422,1.424005061,0.176714625,-0.669640654,-0.507995796,-3.93E-05,-0.000117403,,-3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.113430469,-1.405267027,0.950480551,-2.046638032,-1.570833117,-0.000109972
1.424,1.424005061,0.17634928,-0.668256217,-0.506945549,-3.92E-05,-0.00011716,,1.04E-11,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.11627848,-1.404913598,0.94914127,-2.047654023,-1.570833195,-0.000110207
1.426,1.424005061,0.175983934,-0.66687178,-0.505895302,-3.91E-05,-0.000116918,,-1.04E-11,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.11912649,-1.404560899,0.947804757,-2.048667914,-1.570833273,-0.000110441
1.428,1.424005061,0.175618589,-0.665487344,-0.504845055,-3.90E-05,-0.000116675,,3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.1219745,-1.404208931,0.946471014,-2.049679705,-1.570833352,-0.000110675
1.43,1.424005061,0.175253243,-0.664102907,-0.503794808,-3.90E-05,-0.000116432,,-3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.12482251,-1.403857694,0.945140039,-2.050689395,-1.57083343,-0.000110908
1.432,1.424005061,0.174887898,-0.662718471,-0.502744562,-3.89E-05,-0.000116189,,3.44E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.12767052,-1.403507188,0.943811833,-2.051696985,-1.570833508,-0.000111141
1.434,1.424005061,0.174522552,-0.661334034,-0.501694315,-3.88E-05,-0.000115947,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.13051853,-1.403157412,0.942486396,-2.052702474,-1.570833585,-0.000111373
1.436,1.424005061,0.174157207,-0.659949598,-0.500644068,-3.87E-05,-0.000115704,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.13336654,-1.402808367,0.941163728,-2.053705863,-1.570833663,-0.000111605
1.438,1.424005061,0.173791861,-0.658565161,-0.499593821,-3.86E-05,-0.000115461,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.13621455,-1.402460052,0.939843829,-2.054707151,-1.57083374,-0.000111837
1.44,1.424005061,0.173426516,-0.657180725,-0.498543574,-3.85E-05,-0.000115219,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.139062561,-1.402112469,0.938526699,-2.055706338,-1.570833818,-0.000112068
1.442,1.424005061,0.17306117,-0.655796288,-0.497493328,-3.85E-05,-0.000114976,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.141910571,-1.401765616,0.937212337,-2.056703425,-1.570833895,-0.000112298
1.444,1.424005061,0.172695825,-0.654411852,-0.496443081,-3.84E-05,-0.000114733,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.144758581,-1.401419493,0.935900745,-2.057698412,-1.570833972,-0.000112528
1.446,1.424005061,0.172330479,-0.653027415,-0.495392834,-3.83E-05,-0.00011449,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.147606591,-1.401074102,0.934591921,-2.058691298,-1.570834048,-0.000112758
1.448,1.424005061,0.171965134,-0.651642978,-0.494342587,-3.82E-05,-0.000114248,,-6.88E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.150454601,-1.400729441,0.933285866,-2.059682084,-1.570834125,-0.000112987
1.45,1.424005061,0.171599788,-0.650258542,-0.493292341,-3.81E-05,-0.000114005,,6.88E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.153302611,-1.40038551,0.93198258,-2.060670769,-1.570834201,-0.000113215
1.452,1.424005061,0.171234443,-0.648874105,-0.492242094,-3.81E-05,-0.000113762,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.156150621,-1.400042311,0.930682063,-2.061657354,-1.570834278,-0.000113443
1.454,1.424005061,0.170869097,-0.647489669,-0.491191847,-3.80E-05,-0.00011352,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.158998631,-1.399699842,0.929384315,-2.062641838,-1.570834354,-0.000113671
1.456,1.424005061,0.170503752,-0.646105232,-0.4901416,-3.79E-05,-0.000113277,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.161846642,-1.399358104,0.928089336,-2.063624222,-1.57083443,-0.000113898
1.458,1.424005061,0.170138407,-0.644720796,-0.489091353,-3.78E-05,-0.000113034,,-6.88E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.164694652,-1.399017096,0.926797125,-2.064604505,-1.570834506,-0.000114124
1.46,1.424005061,0.169773061,-0.643336359,-0.488041107,-3.77E-05,-0.000112791,,1.39E-11,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.167542662,-1.398676819,0.925507684,-2.065582688,-1.570834581,-0.00011435
1.462,1.424005061,0.169407716,-0.641951923,-0.48699086,-3.77E-05,-0.000112549,,-6.99E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.170390672,-1.398337273,0.924221011,-2.06655877,-1.570834657,-0.000114576
1.464,1.424005061,0.16904237,-0.640567486,-0.485940613,-3.76E-05,-0.000112306,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.173238682,-1.397998458,0.922937107,-2.067532752,-1.570834732,-0.000114801
1.466,1.424005061,0.168677025,-0.63918305,-0.484890366,-3.75E-05,-0.000112063,,-6.88E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.176086692,-1.397660373,0.921655972,-2.068504633,-1.570834807,-0.000115026
1.468,1.424005061,0.168311679,-0.637798613,-0.483840119,-3.74E-05,-0.00011182,,6.88E-12,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.178934702,-1.397323019,0.920377606,-2.069474413,-1.570834882,-0.00011525
1.47,1.424005061,0.167946334,-0.636414176,-0.482789873,-3.73E-05,-0.000111578,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.181782712,-1.396986396,0.919102009,-2.070442094,-1.570834957,-0.000115473
1.472,1.424005061,0.167580988,-0.63502974,-0.481739626,-3.72E-05,-0.000111335,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.184630723,-1.396650503,0.91782918,-2.071407673,-1.570835032,-0.000115696
1.474,1.424005061,0.167215643,-0.633645303,-0.480689379,-3.72E-05,-0.000111092,,0,-0.18267274,0.692218274,0.525123394,4.06E-05,0.000121361,,0.187478733,-1.396315341,0.916559121,-2.072371153,-1.570835106,-0.000115919
