time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6,
0.202,0.586430629,0.046478453,-0.174841103,-0.1336101,-1.03E-05,-3.09E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.523841559,-1.567074855,1.556797018,-1.58149432,-1.570797154,-2.47E-06,
0.204,0.593761012,0.047059433,-0.177026616,-0.135280226,-1.05E-05,-3.13E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.522668698,-1.566981898,1.556447336,-1.581761541,-1.570797175,-2.53E-06,
0.206,0.601091394,0.047640414,-0.17921213,-0.136950352,-1.06E-05,-3.17E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.521481176,-1.566887779,1.556093283,-1.582032101,-1.570797196,-2.60E-06,
0.208,0.608421777,0.048221395,-0.181397644,-0.138620478,-1.07E-05,-3.20E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.520278993,-1.566792499,1.555734859,-1.582306002,-1.570797217,-2.66E-06,
0.21,0.61575216,0.048802375,-0.183583158,-0.140290605,-1.08E-05,-3.24E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.51906215,-1.566696056,1.555372063,-1.582583243,-1.570797238,-2.72E-06,
0.212,0.623082543,0.049383356,-0.185768672,-0.141960731,-1.10E-05,-3.28E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.517830645,-1.566598451,1.555004897,-1.582863824,-1.57079726,-2.79E-06,
0.214,0.630412926,0.049964337,-0.187954185,-0.143630857,-1.11E-05,-3.32E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.51658448,-1.566499684,1.55463336,-1.583147745,-1.570797282,-2.85E-06,
0.216,0.637743309,0.050545317,-0.190139699,-0.145300983,-1.12E-05,-3.36E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.515323655,-1.566399756,1.554257451,-1.583435007,-1.570797304,-2.92E-06,
0.218,0.645073692,0.051126298,-0.192325213,-0.14697111,-1.14E-05,-3.40E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.514048168,-1.566298665,1.553877172,-1.583725609,-1.570797326,-2.99E-06,
0.22,0.652404074,0.051707279,-0.194510727,-0.148641236,-1.15E-05,-3.44E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.512758021,-1.566196412,1.553492521,-1.584019551,-1.570797349,-3.06E-06,
0.222,0.659734457,0.052288259,-0.19669624,-0.150311362,-1.16E-05,-3.47E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.511453212,-1.566092998,1.5531035,-1.584316834,-1.570797372,-3.12E-06,
0.224,0.66706484,0.05286924,-0.198881754,-0.151981488,-1.18E-05,-3.51E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.510133743,-1.565988421,1.552710107,-1.584617457,-1.570797395,-3.19E-06,
0.226,0.674395223,0.053450221,-0.201067268,-0.153651615,-1.19E-05,-3.55E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.508799614,-1.565882683,1.552312344,-1.58492142,-1.570797419,-3.26E-06,
0.228,0.681725606,0.054031201,-0.203252782,-0.155321741,-1.20E-05,-3.59E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.507450823,-1.565775782,1.551910209,-1.585228723,-1.570797443,-3.34E-06,
0.23,0.689055989,0.054612182,-0.205438296,-0.156991867,-1.21E-05,-3.63E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.506087372,-1.56566772,1.551503704,-1.585539366,-1.570797467,-3.41E-06,
0.232,0.696386372,0.055193163,-0.207623809,-0.158661993,-1.23E-05,-3.67E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.50470926,-1.565558496,1.551092827,-1.58585335,-1.570797491,-3.48E-06,
0.234,0.703716754,0.055774143,-0.209809323,-0.16033212,-1.24E-05,-3.71E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.503316487,-1.565448109,1.55067758,-1.586170674,-1.570797515,-3.55E-06,
0.236,0.711047137,0.056355124,-0.211994837,-0.162002246,-1.25E-05,-3.74E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.501909054,-1.565336561,1.550257961,-1.586491338,-1.57079754,-3.63E-06,
0.238,0.71837752,0.056936105,-0.214180351,-0.163672372,-1.27E-05,-3.78E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.50048696,-1.565223851,1.549833971,-1.586815343,-1.570797565,-3.70E-06,
0.24,0.725707903,0.057517085,-0.216365865,-0.165342498,-1.28E-05,-3.82E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.499050205,-1.565109979,1.549405611,-1.587142687,-1.570797591,-3.78E-06,
0.242,0.733038286,0.058098066,-0.218551378,-0.167012625,-1.29E-05,-3.86E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.497598789,-1.564994944,1.548972879,-1.587473372,-1.570797616,-3.85E-06,
0.244,0.740368669,0.058679047,-0.220736892,-0.168682751,-1.30E-05,-3.90E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.496132712,-1.564878748,1.548535776,-1.587807398,-1.570797642,-3.93E-06,
0.246,0.747699052,0.059260027,-0.222922406,-0.170352877,-1.32E-05,-3.94E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.494651975,-1.56476139,1.548094302,-1.588144763,-1.570797668,-4.01E-06,
0.248,0.755029434,0.059841008,-0.22510792,-0.172023003,-1.33E-05,-3.98E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.493156577,-1.56464287,1.547648458,-1.588485469,-1.570797694,-4.09E-06,
0.25,0.762359817,0.060421989,-0.227293433,-0.173693129,-1.34E-05,-4.01E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.491646518,-1.564523188,1.547198242,-1.588829515,-1.570797721,-4.17E-06,
0.252,0.7696902,0.061002969,-0.229478947,-0.175363256,-1.36E-05,-4.05E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.490121798,-1.564402344,1.546743655,-1.589176901,-1.570797748,-4.25E-06,
0.254,0.777020583,0.06158395,-0.231664461,-0.177033382,-1.37E-05,-4.09E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.488582418,-1.564280338,1.546284697,-1.589527628,-1.570797775,-4.33E-06,
0.256,0.784350966,0.062164931,-0.233849975,-0.178703508,-1.38E-05,-4.13E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.487028377,-1.56415717,1.545821368,-1.589881694,-1.570797802,-4.41E-06,
0.258,0.791681349,0.062745911,-0.236035489,-0.180373634,-1.39E-05,-4.17E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.485459675,-1.56403284,1.545353668,-1.590239101,-1.57079783,-4.49E-06,
0.26,0.799011732,0.063326892,-0.238221002,-0.182043761,-1.41E-05,-4.21E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.483876312,-1.563907349,1.544881597,-1.590599849,-1.570797858,-4.58E-06,
0.262,0.806342114,0.063907873,-0.240406516,-0.183713887,-1.42E-05,-4.25E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.482278289,-1.563780695,1.544405155,-1.590963936,-1.570797886,-4.66E-06,
0.264,0.813672497,0.064488853,-0.24259203,-0.185384013,-1.43E-05,-4.28E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.480665604,-1.563652879,1.543924342,-1.591331364,-1.570797914,-4.75E-06,
0.266,0.82100288,0.065069834,-0.244777544,-0.187054139,-1.45E-05,-4.32E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.479038259,-1.563523901,1.543439158,-1.591702132,-1.570797943,-4.83E-06,
0.268,0.828333263,0.065650815,-0.246963057,-0.188724266,-1.46E-05,-4.36E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.477396254,-1.563393762,1.542949603,-1.59207624,-1.570797972,-4.92E-06,
0.27,0.835663646,0.066231795,-0.249148571,-0.190394392,-1.47E-05,-4.40E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.475739587,-1.56326246,1.542455677,-1.592453689,-1.570798001,-5.01E-06,
0.272,0.842994029,0.066812776,-0.251334085,-0.192064518,-1.48E-05,-4.44E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.47406826,-1.563129996,1.54195738,-1.592834478,-1.570798031,-5.09E-06,
0.274,0.850324412,0.067393757,-0.253519599,-0.193734644,-1.50E-05,-4.48E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.472382272,-1.562996371,1.541454712,-1.593218607,-1.57079806,-5.18E-06,
0.276,0.857654794,0.067974737,-0.255705113,-0.195404771,-1.51E-05,-4.52E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.470681623,-1.562861583,1.540947672,-1.593606076,-1.57079809,-5.27E-06,
0.278,0.864985177,0.068555718,-0.257890626,-0.197074897,-1.52E-05,-4.55E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.468966313,-1.562725634,1.540436262,-1.593996886,-1.570798121,-5.36E-06,
0.28,0.87231556,0.069136699,-0.26007614,-0.198745023,-1.54E-05,-4.59E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.467236343,-1.562588523,1.539920481,-1.594391035,-1.570798151,-5.45E-06,
0.282,0.879645943,0.069717679,-0.262261654,-0.200415149,-1.55E-05,-4.63E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.465491712,-1.562450249,1.539400329,-1.594788525,-1.570798182,-5.54E-06,
0.284,0.886976326,0.07029866,-0.264447168,-0.202085276,-1.56E-05,-4.67E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.46373242,-1.562310814,1.538875805,-1.595189356,-1.570798213,-5.64E-06,
0.286,0.894306709,0.070879641,-0.266632682,-0.203755402,-1.58E-05,-4.71E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.461958467,-1.562170216,1.538346911,-1.595593526,-1.570798244,-5.73E-06,
0.288,0.901637092,0.071460621,-0.268818195,-0.205425528,-1.59E-05,-4.75E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.460169854,-1.562028457,1.537813646,-1.596001037,-1.570798276,-5.83E-06,
0.29,0.908967474,0.072041602,-0.271003709,-0.207095654,-1.60E-05,-4.79E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.45836658,-1.561885536,1.537276009,-1.596411888,-1.570798307,-5.92E-06,
0.292,0.916297857,0.072622583,-0.273189223,-0.208765781,-1.61E-05,-4.82E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.456548645,-1.561741453,1.536734002,-1.596826079,-1.570798339,-6.02E-06,
0.294,0.92362824,0.073203563,-0.275374737,-0.210435907,-1.63E-05,-4.86E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.454716049,-1.561596208,1.536187623,-1.597243611,-1.570798372,-6.11E-06,
0.296,0.930958623,0.073784544,-0.27756025,-0.212106033,-1.64E-05,-4.90E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.452868793,-1.5614498,1.535636874,-1.597664483,-1.570798404,-6.21E-06,
0.298,0.938289006,0.074365525,-0.279745764,-0.213776159,-1.65E-05,-4.94E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.451006875,-1.561302231,1.535081753,-1.598088695,-1.570798437,-6.31E-06,
0.3,0.945619389,0.074946505,-0.281931278,-0.215446286,-1.67E-05,-4.98E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.449130297,-1.5611535,1.534522262,-1.598516247,-1.57079847,-6.41E-06,
0.302,0.952949772,0.075527486,-0.284116792,-0.217116412,-1.68E-05,-5.02E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.447239059,-1.561003607,1.533958399,-1.59894714,-1.570798503,-6.51E-06,
0.304,0.960280154,0.076108467,-0.286302306,-0.218786538,-1.69E-05,-5.06E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.445333159,-1.560852552,1.533390166,-1.599381373,-1.570798537,-6.61E-06,
0.306,0.967610537,0.076689447,-0.288487819,-0.220456664,-1.70E-05,-5.09E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.443412599,-1.560700335,1.532817561,-1.599818946,-1.570798571,-6.71E-06,
0.308,0.97494092,0.077270428,-0.290673333,-0.222126791,-1.72E-05,-5.13E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.441477378,-1.560546956,1.532240585,-1.600259859,-1.570798605,-6.81E-06,
0.31,0.982271303,0.077851409,-0.292858847,-0.223796917,-1.73E-05,-5.17E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.439527496,-1.560392416,1.531659239,-1.600704113,-1.570798639,-6.91E-06,
0.312,0.989601686,0.078432389,-0.295044361,-0.225467043,-1.74E-05,-5.21E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.437562953,-1.560236713,1.531073521,-1.601151706,-1.570798674,-7.02E-06,
0.314,0.996932069,0.07901337,-0.297229874,-0.227137169,-1.76E-05,-5.25E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.43558375,-1.560079848,1.530483432,-1.60160264,-1.570798709,-7.12E-06,
0.316,1.004262452,0.07959435,-0.299415388,-0.228807296,-1.77E-05,-5.29E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.433589886,-1.559921821,1.529888973,-1.602056915,-1.570798744,-7.22E-06,
0.318,1.011592834,0.080175331,-0.301600902,-0.230477422,-1.78E-05,-5.33E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.431581361,-1.559762633,1.529290142,-1.602514529,-1.570798779,-7.33E-06,
0.32,1.018923217,0.080756312,-0.303786416,-0.232147548,-1.79E-05,-5.37E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.429558175,-1.559602282,1.52868694,-1.602975484,-1.570798815,-7.44E-06,
0.322,1.0262536,0.081337292,-0.30597193,-0.233817674,-1.81E-05,-5.40E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.427520329,-1.559440769,1.528079367,-1.603439779,-1.570798851,-7.54E-06,
0.324,1.033583983,0.081918273,-0.308157443,-0.235487801,-1.82E-05,-5.44E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.425467821,-1.559278095,1.527467423,-1.603907415,-1.570798887,-7.65E-06,
0.326,1.040914366,0.082499254,-0.310342957,-0.237157927,-1.83E-05,-5.48E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.423400653,-1.559114258,1.526851108,-1.60437839,-1.570798923,-7.76E-06,
0.328,1.048244749,0.083080234,-0.312528471,-0.238828053,-1.85E-05,-5.52E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.421318825,-1.55894926,1.526230422,-1.604852706,-1.57079896,-7.87E-06,
0.33,1.055575132,0.083661215,-0.314713985,-0.240498179,-1.86E-05,-5.56E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.419222335,-1.558783099,1.525605366,-1.605330362,-1.570798997,-7.98E-06,
0.332,1.062905514,0.084242196,-0.316899499,-0.242168306,-1.87E-05,-5.60E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.417111185,-1.558615777,1.524975938,-1.605811359,-1.570799034,-8.09E-06,
0.334,1.070235897,0.084823176,-0.319085012,-0.243838432,-1.89E-05,-5.64E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.414985374,-1.558447292,1.524342139,-1.606295695,-1.570799071,-8.20E-06,
0.336,1.07756628,0.085404157,-0.321270526,-0.245508558,-1.90E-05,-5.67E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.412844902,-1.558277646,1.523703969,-1.606783372,-1.570799109,-8.32E-06,
0.338,1.084896663,0.085985138,-0.32345604,-0.247178684,-1.91E-05,-5.71E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.41068977,-1.558106838,1.523061428,-1.607274389,-1.570799147,-8.43E-06,
0.34,1.092227046,0.086566118,-0.325641554,-0.248848811,-1.92E-05,-5.75E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.408519976,-1.557934867,1.522414515,-1.607768747,-1.570799185,-8.54E-06,
0.342,1.099557429,0.087147099,-0.327827067,-0.250518937,-1.94E-05,-5.79E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.406335522,-1.557761735,1.521763232,-1.608266444,-1.570799224,-8.66E-06,
0.344,1.106887812,0.08772808,-0.330012581,-0.252189063,-1.95E-05,-5.83E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.404136407,-1.557587441,1.521107578,-1.608767482,-1.570799263,-8.78E-06,
0.346,1.114218194,0.08830906,-0.332198095,-0.253859189,-1.96E-05,-5.87E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.401922632,-1.557411985,1.520447553,-1.60927186,-1.570799302,-8.89E-06,
0.348,1.121548577,0.088890041,-0.334383609,-0.255529315,-1.98E-05,-5.91E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.399694195,-1.557235367,1.519783157,-1.609779579,-1.570799341,-9.01E-06,
0.35,1.12887896,0.089471022,-0.336569123,-0.257199442,-1.99E-05,-5.94E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.397451098,-1.557057587,1.51911439,-1.610290637,-1.57079938,-9.13E-06,
0.352,1.136209343,0.090052002,-0.338754636,-0.258869568,-2.00E-05,-5.98E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.39519334,-1.556878645,1.518441251,-1.610805036,-1.57079942,-9.25E-06,
0.354,1.143539726,0.090632983,-0.34094015,-0.260539694,-2.01E-05,-6.02E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.392920922,-1.556698541,1.517763742,-1.611322775,-1.57079946,-9.37E-06,
0.356,1.150870109,0.091213964,-0.343125664,-0.26220982,-2.03E-05,-6.06E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.390633842,-1.556517275,1.517081862,-1.611843855,-1.5707995,-9.49E-06,
0.358,1.158200492,0.091794944,-0.345311178,-0.263879947,-2.04E-05,-6.10E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.388332102,-1.556334847,1.51639561,-1.612368274,-1.570799541,-9.61E-06,
0.36,1.165530874,0.092375925,-0.347496691,-0.265550073,-2.05E-05,-6.14E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.386015701,-1.556151257,1.515704988,-1.612896034,-1.570799582,-9.73E-06,
0.362,1.172861257,0.092956906,-0.349682205,-0.267220199,-2.07E-05,-6.18E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.383684639,-1.555966505,1.515009995,-1.613427134,-1.570799623,-9.85E-06,
0.364,1.18019164,0.093537886,-0.351867719,-0.268890325,-2.08E-05,-6.21E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.381338917,-1.555780591,1.51431063,-1.613961575,-1.570799664,-9.98E-06,
0.366,1.187522023,0.094118867,-0.354053233,-0.270560452,-2.09E-05,-6.25E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.378978533,-1.555593515,1.513606895,-1.614499355,-1.570799706,-1.01E-05,
0.368,1.194852406,0.094699848,-0.356238747,-0.272230578,-2.10E-05,-6.29E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.376603489,-1.555405278,1.512898788,-1.615040476,-1.570799748,-1.02E-05,
0.37,1.202182789,0.095280828,-0.35842426,-0.273900704,-2.12E-05,-6.33E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.374213784,-1.555215878,1.512186311,-1.615584937,-1.57079979,-1.04E-05,
0.372,1.209513172,0.095861809,-0.360609774,-0.27557083,-2.13E-05,-6.37E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.371809419,-1.555025316,1.511469462,-1.616132739,-1.570799832,-1.05E-05,
0.374,1.216843554,0.09644279,-0.362795288,-0.277240957,-2.14E-05,-6.41E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.369390393,-1.554833593,1.510748243,-1.61668388,-1.570799875,-1.06E-05,
0.376,1.224173937,0.09702377,-0.364980802,-0.278911083,-2.16E-05,-6.45E-05,,3.665191429,0.29049033,-1.092756892,-0.835063122,-6.46E-05,-0.000192992,,-1.366956705,-1.554640707,1.510022652,-1.617238362,-1.570799917,-1.07E-05,
0.378,1.23150432,0.097604751,-0.367166316,-0.280581209,-2.17E-05,-6.48E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.364508358,-1.55444666,1.509292691,-1.617796185,-1.570799961,-1.09E-05,
0.38,1.238834703,0.098185732,-0.369351829,-0.282251335,-2.18E-05,-6.52E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.362045349,-1.55425145,1.508558358,-1.618357347,-1.570800004,-1.10E-05,
0.382,1.246165086,0.098766712,-0.371537343,-0.283921462,-2.20E-05,-6.56E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.35956768,-1.554055079,1.507819654,-1.61892185,-1.570800048,-1.11E-05,
0.384,1.253495469,0.099347693,-0.373722857,-0.285591588,-2.21E-05,-6.60E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.357075349,-1.553857545,1.50707658,-1.619489693,-1.570800092,-1.13E-05,
0.386,1.260825852,0.099928674,-0.375908371,-0.287261714,-2.22E-05,-6.64E-05,,3.665191429,0.29049033,-1.092756891,-0.835063123,-6.46E-05,-0.000192992,,-1.354568358,-1.55365885,1.506329134,-1.620060876,-1.570800136,-1.14E-05,
0.388,1.268156235,0.100509654,-0.378093884,-0.28893184,-2.23E-05,-6.68E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.352046707,-1.553458992,1.505577317,-1.620635399,-1.57080018,-1.15E-05,
0.39,1.275486617,0.101090635,-0.380279398,-0.290601967,-2.25E-05,-6.72E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.349510394,-1.553257973,1.504821129,-1.621213263,-1.570800225,-1.17E-05,
0.392,1.282817,0.101671616,-0.382464912,-0.292272093,-2.26E-05,-6.75E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.346959421,-1.553055792,1.504060571,-1.621794467,-1.57080027,-1.18E-05,
0.394,1.290147383,0.102252596,-0.384650426,-0.293942219,-2.27E-05,-6.79E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.344393787,-1.552852449,1.503295641,-1.622379011,-1.570800315,-1.19E-05,
0.396,1.297477766,0.102833577,-0.38683594,-0.295612345,-2.29E-05,-6.83E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.341813492,-1.552647943,1.50252634,-1.622966895,-1.57080036,-1.21E-05,
0.398,1.304808149,0.103414558,-0.389021453,-0.297282472,-2.30E-05,-6.87E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.339218537,-1.552442276,1.501752668,-1.62355812,-1.570800406,-1.22E-05,
0.4,1.312138532,0.103995538,-0.391206967,-0.298952598,-2.31E-05,-6.91E-05,,3.665191429,0.29049033,-1.092756892,-0.835063123,-6.46E-05,-0.000192992,,-1.33660892,-1.552235447,1.500974625,-1.624152685,-1.570800452,-1.23E-05,
0.402,1.319468915,0.104576519,-0.393392481,-0.300622724,-2.32E-05,-6.95E-05,,3.665191429,0.29049033,-1.092756891,-0.835063122,-6.46E-05,-0.000192992,,-1.333984643,-1.552027456,1.500192211,-1.62475059,-1.570800498,-1.25E-05,
